"id","score","title","content","channel_id","store_name","store_detail","author","author_link","author_at","capture_img","usable","created_at","updated_at","is_insulting","is_defamatory","post_reply_ai_recommend_id","post_reply_id","store_channel_id","active_tags","treatment","enhanced_content","keywords","message_id","can_reply"
NAVER_MAP_622ca2cdd27fb87dea999123,9,"","예전에 금으로 떼운 것이 떨어져서 동네 치과에 갔더니 무조건 새로 씌워야 한다고 하더라고요. 그래서 다른 치과에 한 번 더 가 보자 해서 이곳에 방문했는데 우선 너무 친절하고 설명도 잘해주셔서 1차 감동, 1인 진료실에 시설도 동네치과와는 비교가 안돼서 또 놀랐어요. 일부러 보존과 전문의 선생님께 예약 잡고 갔는데 떨어졌던 보철 잘 붙여주셔서 또 감동..과잉진료 안 하고 친절하다고 해서 찾아갔는데 진짜 만족했어요. 그래서 길게 썼습니다.ㅎㅎ",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,visionmaker,https://m.place.naver.com/my/5b69b17712a3a8703d27830a/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=622ca2cdd27fb87dea999123&v=2,2022-03-10 00:00:00.000 +0900,"",true,2024-09-27 23:18:31.182 +0900,2024-09-27 23:18:31.186 +0900,false,false,,36793,597,,,,,,true
NAVER_MAP_625832fc2338cc0050143c32,1,"",친절합니다,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,obn****,https://m.place.naver.com/my/5c643c1fde300e188ee23846/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=625832fc2338cc0050143c32&v=2,2022-03-08 00:00:00.000 +0900,"",true,2024-09-27 23:18:31.189 +0900,2024-09-27 23:18:31.192 +0900,false,false,,36794,597,,,,,,true
NAVER_MAP_63594253165eb513f0817cb1,6,"",시설 깨끗하고 새거라 좋았어요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,홍삼75,https://m.place.naver.com/my/5b9b552d5a751f6df12a6395/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=63594253165eb513f0817cb1&v=2,2022-02-28 00:00:00.000 +0900,"",true,2024-09-27 23:18:31.195 +0900,2024-09-27 23:18:31.200 +0900,false,false,,36795,597,,,,,,true
NAVER_MAP_620e3e896bdb2e0051769755,7,"",상담도 친절하게 잘 해주시고 치과 깨끗하고 좋았어요ㅎㅎ,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,일년초,https://m.place.naver.com/my/5e298ea78f87a842bc9a71af/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=620e3e896bdb2e0051769755&v=2,2022-02-17 00:00:00.000 +0900,"",true,2024-09-27 23:18:31.202 +0900,2024-09-27 23:18:31.208 +0900,false,false,,36796,597,,,,,,true
KAKAO_MAP_5054121,3,"",친절한 치과~,KAKAO_MAP,내이튼치과의원,경기 화성시 오산동 1019,깜빡이,https://place.map.kakao.com/1417935752,2022-02-15 00:00:00.000 +0900,"",true,2024-09-27 23:18:44.049 +0900,2025-05-26 10:56:48.294 +0900,false,false,66470,261541,598,,,,,,true
NAVER_MAP_6219253ee13749978800a7f7,-4,"","충치 치료 및 스케일링 때문에 방문했습니다. 스케일링할때 의사가 아닌 치위생사님이 혼자진행하시더라구요. 보통 의사가 진행하지않아도, 두명이 함께 진행하면서 한명은 스케일링해주고 한명은 침 제거하는 호수로 계속 관리해주지않나요?그런데 한분이 혼자해주시다보니 호수를 입안에 그냥 걸쳐나서 스케일링 도중 호수가 계속 목구멍쪽으로 가서 헛구역질 났습니다. 그리고 기본적인 설명 등은 의사분이 해주셔야하는데 치료 방식 및 가격도 치위생사님이 해주시더군요.급해서 방문한김에 충치 치료랑 스케일링 받긴했지만 다신 가고싶지않습니다",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,as****,https://m.place.naver.com/my/5d970f738f87a842bc5f1981/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=6219253ee13749978800a7f7&v=2,2022-02-09 00:00:00.000 +0900,"",true,2024-09-27 23:18:31.211 +0900,2025-02-27 15:28:02.769 +0900,false,false,149954,36797,597,,,,,,true
NAVER_MAP_61f23161d27fb87dea96bb09,7,"","처음 방문하여 구강검진을 받았습니다.
처음부터 끝까지 친절하게 응대해주시고, 알아듣기 쉽게 설명해주셔서 만족하고왔습니다.",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,금동엄마2023,https://m.place.naver.com/my/5e0b4aaa8f87a842bcfee295/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=61f23161d27fb87dea96bb09&v=2,2022-01-25 00:00:00.000 +0900,"",true,2024-09-27 23:18:31.219 +0900,2024-09-27 23:18:31.224 +0900,false,false,,36798,597,,,,,,true
NAVER_MAP_61e53b2271ad49005057a468,1,"",좋아요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,TG41,https://m.place.naver.com/my/5e16b83e8f87a842bcd41b31/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=61e53b2271ad49005057a468&v=2,2022-01-14 00:00:00.000 +0900,"",true,2024-09-27 23:18:31.227 +0900,2024-09-27 23:18:31.230 +0900,false,false,,36799,597,,,,,,true
NAVER_MAP_61d400b5492d65005093991a,7,"",의사선생님들 간호사선생님들 모두 너무너무 친절하게 잘 해주십니다👍🏻👍🏻,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,태봉씌,https://m.place.naver.com/my/5d832f718f87a842bcc8c95f/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=61d400b5492d65005093991a&v=2,2022-01-04 00:00:00.000 +0900,"",true,2024-09-27 23:18:31.233 +0900,2024-09-27 23:18:31.237 +0900,false,false,,36800,597,,,,,,true
NAVER_MAP_61d61f8a1366b30050b89484,3,"",너무 친절하고 임플란트 했는데 별로 붓지도 안았어요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,하늘바라보기32,https://m.place.naver.com/my/5cc404c70925e6290869cd78/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=61d61f8a1366b30050b89484&v=2,2021-12-31 00:00:00.000 +0900,"",true,2024-09-27 23:18:31.246 +0900,2024-09-27 23:18:31.249 +0900,false,false,,36801,597,,,,,,true
NAVER_MAP_61e53c0feac8ec005106e662,1,"",좋아요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,TG41,https://m.place.naver.com/my/5e16b83e8f87a842bcd41b31/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=61e53c0feac8ec005106e662&v=2,2021-12-31 00:00:00.000 +0900,"",true,2024-09-27 23:18:31.240 +0900,2024-11-21 09:48:36.487 +0900,false,false,66461,78527,597,,,,,,true
NAVER_MAP_61ca6909e137499788fce941,6,"",친절하고 깨끗하고 좋았습니다.,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,sjs****,https://m.place.naver.com/my/5d9d478f8f87a842bc30fa61/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=61ca6909e137499788fce941&v=2,2021-12-27 00:00:00.000 +0900,"",true,2024-09-27 23:18:31.252 +0900,2024-09-27 23:18:31.258 +0900,false,false,,36802,597,,,,,,true
NAVER_MAP_61e53c30d7d4cc00500ecd65,1,"",좋아요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,TG41,https://m.place.naver.com/my/5e16b83e8f87a842bcd41b31/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=61e53c30d7d4cc00500ecd65&v=2,2021-12-23 00:00:00.000 +0900,"",true,2024-09-27 23:18:31.261 +0900,2024-09-28 08:41:47.300 +0900,false,false,66462,52069,597,,,,,,true
NAVER_MAP_61c10ca28471a902c991b69c,7,"",시설도 좋고 선생님과 간호사분들도 친절하세요~,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,하쿠나맛타타52,https://m.place.naver.com/my/5efe2eee97c2663e9347e146/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=61c10ca28471a902c991b69c&v=2,2021-12-18 00:00:00.000 +0900,"",true,2024-09-27 23:18:31.267 +0900,2024-09-27 23:18:31.272 +0900,false,false,,36803,597,,,,,,true
NAVER_MAP_61a886555261c1005008541f,9,"",인레이 레진 진행했는데 원장님 목소리도 차분하시고 중간중간 치료상황 설명해주시는데 안정감을 받았습니다. 실장님 친근하시고 직원분들도 친절하십니다. 가족에게도 치료를 추천하고싶은 치과입니다!,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,봉구스30,https://m.place.naver.com/my/5e4387708f87a842bc673f1d/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=61a886555261c1005008541f&v=2,2021-12-02 00:00:00.000 +0900,"",true,2024-09-27 23:18:37.659 +0900,2024-09-27 23:18:37.668 +0900,false,false,,36824,597,,,,,,true
NAVER_MAP_61e0f3f422f1890050467af8,1,"",좋아요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,TG41,https://m.place.naver.com/my/5e16b83e8f87a842bcd41b31/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=61e0f3f422f1890050467af8&v=2,2021-12-01 00:00:00.000 +0900,"",true,2024-09-27 23:18:37.670 +0900,2024-09-28 00:58:27.166 +0900,false,false,66463,39988,597,,,,,,true
NAVER_MAP_61b58bbe1740f100500da7a2,6,"","친절하세요
아주 적정한제품으로 임플란트합니다~~감사행ᆢ",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,obn****,https://m.place.naver.com/my/5c643c1fde300e188ee23846/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=61b58bbe1740f100500da7a2&v=2,2021-11-30 00:00:00.000 +0900,"",true,2024-09-27 23:18:37.676 +0900,2024-09-28 08:41:16.577 +0900,false,false,66464,52068,597,,,,,,true
NAVER_MAP_61a5188cab42c181f04e4657,8,"","역시 보존과 원장님 깔끔, 자상 설명 내공 느낌.
실장님  완전 프로페셔널 임. 정말 구체적으로 내 입장에서 찐으로 잘 정리. 너무너무감사.",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,바위섬695,https://m.place.naver.com/my/5f09755f9ec8258e4acec15b/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=61a5188cab42c181f04e4657&v=2,2021-11-26 00:00:00.000 +0900,"",true,2024-09-27 23:18:37.683 +0900,2024-09-27 23:18:37.687 +0900,false,false,,36825,597,,,,,,true
NAVER_MAP_61a05b9b27cb922d8028037b,8,"","아이 무섭지 않게 친절하게 치료 잘해주셨어요!
모두 다 너무 친절하시고 꼼꼼히 진료 해주시는것 같아 만족합니다",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,비비나나,https://m.place.naver.com/my/5c208d941ae3413361a5e7e5/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=61a05b9b27cb922d8028037b&v=2,2021-11-25 00:00:00.000 +0900,"",true,2024-09-27 23:18:37.690 +0900,2024-09-27 23:18:37.698 +0900,false,false,,36826,597,,,,,,true
NAVER_MAP_61e0f3a9cb56d2005001a92f,1,"",친절해요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,TG41,https://m.place.naver.com/my/5e16b83e8f87a842bcd41b31/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=61e0f3a9cb56d2005001a92f&v=2,2021-11-11 00:00:00.000 +0900,"",true,2024-09-27 23:18:37.701 +0900,2024-09-28 00:57:20.868 +0900,false,false,66465,39987,597,,,,,,true
NAVER_MAP_61e0f41bb266930050d65a93,1,"",좋아요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,TG41,https://m.place.naver.com/my/5e16b83e8f87a842bcd41b31/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=61e0f41bb266930050d65a93&v=2,2021-11-03 00:00:00.000 +0900,"",true,2024-09-27 23:18:37.706 +0900,2024-09-28 01:47:45.401 +0900,false,false,66466,40116,597,,,,,,true
NAVER_MAP_617763dc5eb2b31888650522,10,"","치과 가기 무서워 미루고 미루다 치통이 시작되고 3일을 참다가 너무 아파 방문했는데 정말 치과 공포증을 싹 해결해 주셨네요... 신경치료하며 이렀게 섬세하게 아프지 않게 중간중간 신경 써주신 선생님 너무 감동 받았습니다. 신경치료도 아프지 않을수 있다는걸 알려 주셨네요..병원 리뷰 처음 작성해 보는데 저 처럼 무서워서 걱정하시며 미루고 계신 다면 정말 꼭 방문해 보세요 제가 치료받고 너무 감동 받아서 주변에 알려드리고 싶네요....
정말 너무너무 감사드립니다^^
다음주 방문때 한결 가벼운 마음으로 갈수 있을거같아요 앞으로 저희 가족 모두 치과는 내이튼 입니다~~
이제 치료 다 잘마치고 정기적으로 방문하며 건강하게 치아 관리 하려구요^^",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,lee****,https://m.place.naver.com/my/5efe5644b233a2a96ec43ef5/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=617763dc5eb2b31888650522&v=2,2021-10-25 00:00:00.000 +0900,"",true,2024-09-27 23:18:37.712 +0900,2024-09-27 23:18:37.720 +0900,false,false,,36827,597,,,,,,true
NAVER_MAP_6234d5661cde3e0050e9e079,1,"",굿,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,tjd****,https://m.place.naver.com/my/618e0a3d15e21c7fe2d12030/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=6234d5661cde3e0050e9e079&v=2,2021-10-21 00:00:00.000 +0900,"",true,2024-09-27 23:18:37.723 +0900,2024-09-27 23:18:37.725 +0900,false,false,,36828,597,,,,,,true
NAVER_MAP_61675dd3a1c80300500b9d2d,8,"",치과 인테리아가 깔끔하고 의사선생님이 손도 빠른데 실력도 좋으세여 🌝👍🏻,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,코튼캔디84,https://m.place.naver.com/my/5d8cb71a8f87a842bc05b63c/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=61675dd3a1c80300500b9d2d&v=2,2021-10-13 00:00:00.000 +0900,"",true,2024-09-27 23:18:37.728 +0900,2024-09-27 23:18:37.735 +0900,false,false,,36829,597,,,,,,true
NAVER_MAP_6292943724629f503e761ff2,1,"",좋아요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,qud****,https://m.place.naver.com/my/61695a5915e21cde86cfab1f/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=6292943724629f503e761ff2&v=2,2021-10-11 00:00:00.000 +0900,"",true,2024-09-27 23:18:37.744 +0900,2024-09-27 23:18:37.747 +0900,false,false,,36831,597,,,,,,true
NAVER_MAP_633d991a37c32211eb66b43b,3,"",잘 이용했어요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,쏠라씨c,https://m.place.naver.com/my/5e6986f58f87a842bc29d5e5/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=633d991a37c32211eb66b43b&v=2,2021-10-11 00:00:00.000 +0900,"",true,2024-09-27 23:18:37.738 +0900,2024-09-27 23:18:37.741 +0900,false,false,,36830,597,,,,,,true
MODOODOC_297482,10,"","오픈한지 8개월밖에 안되서 그런지 
정말 깔끔하고 
다들 너무너무 친절해요!!!!!
이렇게 스케일링 꼼꼼하게 해주는데는 
처음입니다ㅜㅜ
과잉진료 전혀 없고! 주차도 넓고 무료에요!!
진심 추천합니다:)",MODOODOC,내이튼치과의원,경기도 화성시 동탄6동,아뚜,https://www.modoodoc.com/hospital/70434/total-review?keyword=오픈한지 8개월밖에 안되서 ,2021-10-06 05:09:34.000 +0900,"",true,2025-02-06 17:32:35.948 +0900,2025-02-06 17:32:35.965 +0900,false,false,,165521,4073,,,,,,true
NAVER_MAP_636e3855ad3e7c8bc6c070a7,4,"",주차편해요 병원 깔끔해요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,써니84,https://m.place.naver.com/my/5c3d3512d25275b9e3994f38/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=636e3855ad3e7c8bc6c070a7&v=2,2021-10-04 00:00:00.000 +0900,"",true,2024-09-27 23:18:37.759 +0900,2024-09-28 00:56:54.039 +0900,false,false,66467,39986,597,,,,,,true
NAVER_MAP_615aae1b58384c0050e71fc6,9,"","스케일링 이렇게 꼼꼼하게 
진행해주시는데는 처음이에요!!!
주차도 너무 편하고 
다들 너무 친절해요!!!!최고♥️",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,아뚜율,https://m.place.naver.com/my/5e7c29708f87a842bca45aae/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=615aae1b58384c0050e71fc6&v=2,2021-10-04 00:00:00.000 +0900,"",true,2024-09-27 23:18:37.750 +0900,2024-09-27 23:18:37.756 +0900,false,false,,36832,597,,,,,,true
NAVER_MAP_61542654ce4b9b0050fc3cb2,7,"","마취주사 놓기전에 크림으로 먼저 마취해줘서 안아파서 좋아요
믿고하는 신경 충치 치료",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,코튼캔디84,https://m.place.naver.com/my/5d8cb71a8f87a842bc05b63c/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=61542654ce4b9b0050fc3cb2&v=2,2021-09-29 00:00:00.000 +0900,"",true,2024-09-27 23:18:37.766 +0900,2024-09-27 23:18:37.771 +0900,false,false,,36833,597,,,,,,true
NAVER_MAP_61555bbdb42eb300509948e2,10,"","스케일링과 치아 심미치료 상담했어요! 원장님과 직원분들이 친절하시고 투명한 치과라는 느낌이 젤 컸던 것 같아요. 최근 오픈한 최과답게 깔끔하고 1인 진료 시스템도 너무 좋네요. 스켈링 전 구강 마취가글 주시고 추후 관리 문자까지 보내주시다니,, 이런 세심함 너무 좋았어요 🤍",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,hot****,https://m.place.naver.com/my/5b690615fd6b5b23a7657ba6/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=61555bbdb42eb300509948e2&v=2,2021-09-29 00:00:00.000 +0900,"",true,2024-09-27 23:18:37.774 +0900,2024-09-27 23:18:37.783 +0900,false,false,,36834,597,,,,,,true
NAVER_MAP_6152d932d57739005017b3bb,10,"",원장님 직원분들 너무 다 친절하시고 시설이너무 쾌적하고 넓어서 기다리는 사람이많아도 대기인원도 많이 발생되지도 않고 손너무 빠르셔서 순식간에 뚝딱 끝낫어요  권유하시지도않고 딱 필요한것만 설명해주시고 너무너무 감사히 치료받구갑니다,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,Dj운아,https://m.place.naver.com/my/5eff4abbde5d1e6a342a7e19/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=6152d932d57739005017b3bb&v=2,2021-09-28 00:00:00.000 +0900,"",true,2024-09-27 23:18:37.786 +0900,2024-09-27 23:18:37.795 +0900,false,false,,36835,597,,,,,,true
NAVER_MAP_614d609c4f3afc00504afd03,8,"","내부도 너무 깔끔하고 다들 친절해요
가격도 오픈되어 있어서 걱정 없었고
신경치료 받아야해서 엄청 떨었는데 설명도 잘 해주고
마취크림 바르고 마취주사를 놔주셔서 하나도 안아프게 치료 받았어요",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,코튼캔디84,https://m.place.naver.com/my/5d8cb71a8f87a842bc05b63c/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=614d609c4f3afc00504afd03&v=2,2021-09-24 00:00:00.000 +0900,"",true,2024-09-27 23:18:37.798 +0900,2024-09-27 23:18:37.807 +0900,false,false,,36836,597,,,,,,true
NAVER_MAP_614d1ead55b72b285dc48756,10,"","10년이상다닌 주 치료 치과가있었지만. 급한 발치때문에 들렀었습니다.
가격이 합리적이고 친절하다는 평을 보고 갔는데. 진짜 맞더군요^^
발치만 해야하고 다른곳에서 수술을 받아야함에도 변함없이 친절하게 대해주셨고,
가격또한 정말 합리적이었습니다.
너무 마음에 들어서 신랑은 치료받을 치아가있는데 이곳에서 치료받게 할 생각입니다.
친절하게 대해주셔서 정말 감사합니다^^ 또 방문하겠습니다.",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,AQUA21,https://m.place.naver.com/my/5ca5823c7eb775efce6c7bdf/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=614d1ead55b72b285dc48756&v=2,2021-09-23 00:00:00.000 +0900,"",true,2024-09-27 23:18:37.810 +0900,2024-09-27 23:18:37.818 +0900,false,false,,36837,597,,,,,,true
NAVER_MAP_61403dbe4084c90050a3c05a,7,"","재난지원금과 지역화폐도 사용가능하네요~

인레이를 위해 충치치료 본뜨고 충치치료 했습니다 오늘도 안아프게 잘 받았네요 감사합니다^^",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,dolcesud,https://m.place.naver.com/my/5c00aa20c232cd7eedb8b907/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=61403dbe4084c90050a3c05a&v=2,2021-09-14 00:00:00.000 +0900,"",true,2024-09-27 23:18:37.822 +0900,2024-09-27 23:18:37.828 +0900,false,false,,36838,597,,,,,,true
NAVER_MAP_6136d81c7c8e700050a23b17,9,"",동탄 생활 5년 만에 가장 만족한 치과입니다 원장님도 친절하시고 과잉진료도 없고 치아도 보존하자는 마인드으로 접근하니 마음이 편합니다~ 추천합니다,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,dolcesud,https://m.place.naver.com/my/5c00aa20c232cd7eedb8b907/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=6136d81c7c8e700050a23b17&v=2,2021-09-07 00:00:00.000 +0900,"",true,2024-09-27 23:18:35.136 +0900,2024-09-27 23:18:35.145 +0900,false,false,,36804,597,,,,,,true
NAVER_MAP_611b636e4ac50e005061b078,8,"","스케일링을 하려고 찾아본 후 리뷰가 좋길래 방문했는데 내부도 정말 깔끔하고, 모든 직원분들이 친절하셨어요! 스케일링도 잘 받고갑니다!",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,구너사우르스,https://m.place.naver.com/my/5dee16ff8f87a842bcf8e615/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=611b636e4ac50e005061b078&v=2,2021-08-17 00:00:00.000 +0900,"",true,2024-09-27 23:18:35.147 +0900,2024-09-27 23:18:35.153 +0900,false,false,,36805,597,,,,,,true
NAVER_MAP_610d1fb8848f10005079a364,10,"","스케일링때문에 찾았는데 병원도 깔끔하고 스케일링 꼼꼼하게 잘해주셔서 너무 만족했던 병원이예요!!!! 그리고 코로나 요즘 심해서 앉는 의자 다닥다닥 붙어있는데 싫어했는데 1인으로 분리되어있어서도 좋았고, 진료 끝나고 문자 보내주신것도 너무 감동..✨",NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,gamgyul09,https://m.place.naver.com/my/5b95b69bf5b2421c97a5bdf2/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=610d1fb8848f10005079a364&v=2,2021-08-02 00:00:00.000 +0900,"",true,2024-09-27 23:18:35.156 +0900,2024-09-27 23:18:35.161 +0900,false,false,,36806,597,,,,,,true
NAVER_MAP_60f7f4be757f050050024058,3,"",원장선생님ㅇ수척이나 친절하시네요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,eun****,https://m.place.naver.com/my/6017a9fb703bb3d159a47d36/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=60f7f4be757f050050024058&v=2,2021-07-21 00:00:00.000 +0900,"",true,2024-09-27 23:18:35.164 +0900,2024-09-27 23:18:35.168 +0900,false,false,,36807,597,,,,,,true
NAVER_MAP_60e50e20b1249169ec6015cd,5,"",역시 아플땐 바로 병원와야겠어요.. ㅎㅎ 통증때문에 힘들었는데 치료받으니 살것같아용 ,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,prt****,https://m.place.naver.com/my/6090d3558669eb90b216b1b8/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=60e50e20b1249169ec6015cd&v=2,2021-07-05 00:00:00.000 +0900,"",true,2024-09-27 23:18:35.171 +0900,2024-09-27 23:18:35.175 +0900,false,false,,36808,597,,,,,,true
NAVER_MAP_60dd2941a4b0fdb4c218fada,8,"",임플란트 상담받았는데 엄청 친절하시고 설명도 잘해주시네요~ 치과도 쾌적하고 다들 친절하셔서 좋습니다,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,sta****,https://m.place.naver.com/my/607683a17fcc3681ef5ef18c/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=60dd2941a4b0fdb4c218fada&v=2,2021-06-30 00:00:00.000 +0900,"",true,2024-09-27 23:18:35.178 +0900,2024-09-27 23:18:35.186 +0900,false,false,,36809,597,,,,,,true
NAVER_MAP_60e6c992b6cdca005098a5f9,6,"",갈때마다 항상 친절하게 응대해주셔서 좋아요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,정민혁31,https://m.place.naver.com/my/60bf35569a252e127f6224fc/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=60e6c992b6cdca005098a5f9&v=2,2021-06-28 00:00:00.000 +0900,"",true,2024-09-27 23:18:35.188 +0900,2024-09-27 23:18:35.193 +0900,false,false,,36810,597,,,,,,true
NAVER_MAP_60e57e75ade97c00508047c5,5,"",꼼꼼하게 신경써주셔서 감사해요~!,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,sky****,https://m.place.naver.com/my/60bad7677834cfa79fdf3459/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=60e57e75ade97c00508047c5&v=2,2021-06-28 00:00:00.000 +0900,"",true,2024-09-27 23:18:35.196 +0900,2024-09-27 23:18:35.200 +0900,false,false,,36811,597,,,,,,true
NAVER_MAP_60e57c952fbf430050d10c83,6,"",친절하셔서 좋네요 집근처라 자주올듯요,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,kis****,https://m.place.naver.com/my/60bad754b6afb9db23f4dfde/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=60e57c952fbf430050d10c83&v=2,2021-06-26 00:00:00.000 +0900,"",true,2024-09-27 23:18:35.217 +0900,2024-09-27 23:18:35.221 +0900,false,false,,36814,597,,,,,,true
NAVER_MAP_60e57e2b5372860050e55c13,1,"",이제부터라도 치아 관리 잘해야겠어용,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,박공29,https://m.place.naver.com/my/60bad76505543555d6f2a701/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=60e57e2b5372860050e55c13&v=2,2021-06-26 00:00:00.000 +0900,"",true,2024-09-27 23:18:35.212 +0900,2024-09-27 23:18:35.214 +0900,false,false,,36813,597,,,,,,true
NAVER_MAP_60e415d0659af100504e18a1,6,"",원장님이 설명을 상세하게 해주시니 좋네요~,NAVER_MAP,내이튼치과의원,경기도 화성시 오산동,ljy81016,https://m.place.naver.com/my/6046ec4d96ba9465f8b17439/reviewfeed?sort=VISIT_DATE_TIME_DESC&mediaFilter=ALL&reviewId=60e415d0659af100504e18a1&v=2,2021-06-26 00:00:00.000 +0900,"",true,2024-09-27 23:18:35.239 +0900,2024-09-27 23:18:35.242 +0900,false,false,,36817,597,,,,,,true
